goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3185,2026-08-15,15,3554,3185,1592258,6369,183,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6369,2026-08-06,1,6369,6369,97336,12738,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12738,2026-08-14,2,12738,12738,12738,25476,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23884,2026-08-14,4,23884,0,0,47768,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42991,2026-08-12,7,43525,42991,47134,85982,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127381,2026-08-11,1,127381,127381,143303,254761,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,358258,2026-08-11,2,358258,358258,358258,716516,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5603,2026-08-16,41,5666,5605,1592258,8757,123,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,7786,2026-08-16,55,8366,8149,151223,17515,36,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14012,2026-08-15,22,14018,14012,42751,35030,16,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39805,39806,22292,2,直近30日間の取引データなし,2026-08-16
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94610,94610,22292,1,直近30日間の取引データなし,2026-08-16
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17633,2026-08-09,1,17633,318452,1592258,15923,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34515,64504,5414,3,直近30日間の取引データなし,2026-08-16
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14711,64504,5414,6,直近30日間の取引データなし,2026-08-16
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,796,1592258,1592,550,直近30日間の取引データなし,2026-08-16
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1592,2026-07-19,1,1592,1592,229300,3185,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3185,270684,6369,17,直近30日間の取引データなし,2026-08-16
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5732,2026-08-15,1,5732,5732,22292,11464,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11146,37211,22292,13,直近30日間の取引データなし,2026-08-16
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21495,140549,42991,2,直近30日間の取引データなし,2026-08-16
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39806,2026-07-21,1,39806,39806,323763,79613,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2430,2026-07-27,2,1309,1938,15923,318,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1326,2026-08-15,3,1365,1417,15923,1459,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1274,2026-07-30,2,1274,1274,7961,2548,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1358,2026-08-16,18,1118,1369,1588029,1592,315,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1592,2026-08-15,24,1699,1592,1592258,3185,88,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3185,2026-08-14,14,3185,3185,17155,6369,51,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,637,2026-08-07,3,637,637,1592258,1274,381,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2388,2026-08-16,5,2388,2388,11616,4777,57,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1175,2026-08-16,6,1051,1487,636903,1592,194,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2839,2026-08-15,10,2579,2912,12899,3185,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3388,2026-08-15,51,3317,3185,21284,6369,71,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6369,2026-08-15,15,6372,6369,30777,12738,98,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,,,,,796,6323,1592,52,直近30日間の取引データなし,2026-08-16
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1715,2026-08-12,1,1715,1903,4184,3185,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3185,2026-08-16,4,3185,3185,318452,6369,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1739,2026-08-07,3,1642,1592,145766,3185,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-16
