goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3143,2026-08-02,17,3385,3159,1571671,6287,179,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,6287,96078,12573,33,直近30日間の取引データなし,2026-08-04
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12573,2026-07-30,3,12573,12573,12573,25147,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23575,2026-07-17,1,23575,23575,23575,47150,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42435,2026-08-02,6,43050,42435,71957,84870,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,125734,2026-07-11,1,125734,125734,141450,251467,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,353626,353626,707252,3,直近30日間の取引データなし,2026-08-04
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5693,2026-08-04,38,5837,5713,1571671,8644,125,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,7536,2026-08-04,52,8481,6915,149268,17288,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13831,2026-08-04,26,13982,13831,42198,34577,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39290,39292,22003,2,直近30日間の取引データなし,2026-08-04
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,93387,93387,22003,1,直近30日間の取引データなし,2026-08-04
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1571671,1571671,15717,1,直近30日間の取引データなし,2026-08-04
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34069,63670,5344,3,直近30日間の取引データなし,2026-08-04
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,22398,63670,5344,5,直近30日間の取引データなし,2026-08-04
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,786,1571671,1572,551,直近30日間の取引データなし,2026-08-04
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1572,2026-07-19,1,1572,1572,226335,3143,116,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3143,267184,6287,17,直近30日間の取引データなし,2026-08-04
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5658,22003,11316,20,直近30日間の取引データなし,2026-08-04
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11002,36730,22003,13,直近30日間の取引データなし,2026-08-04
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21218,138731,42435,2,直近30日間の取引データなし,2026-08-04
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39292,2026-07-21,1,39292,39292,319577,78584,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2398,2026-07-27,2,1292,2370,15717,314,41,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1309,2026-07-29,2,1367,1309,15717,1440,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-04
