goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3262,2026-07-22,19,3694,4562,1630866,6523,178,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6523,2026-06-23,1,6523,6523,99696,13047,33,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,13047,2026-07-17,2,13047,13047,26094,26094,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,24463,2026-07-17,2,24463,24463,24463,48926,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,44033,2026-07-20,3,44033,44033,74668,88067,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,130469,2026-07-11,1,130469,146778,146778,260939,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,366945,366945,733890,3,直近30日間の取引データなし,2026-07-23
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5331,2026-07-23,39,6305,6279,1630866,8970,120,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,9206,2026-07-23,53,9096,8693,154890,17940,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14352,2026-07-23,26,14869,14352,43787,35879,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-23
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,24668,40772,22832,3,直近30日間の取引データなし,2026-07-23
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,96904,96904,22832,1,直近30日間の取引データなし,2026-07-23
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1630866,1630866,16309,1,直近30日間の取引データなし,2026-07-23
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,35352,66068,5545,3,直近30日間の取引データなし,2026-07-23
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14800,66068,5545,6,直近30日間の取引データなし,2026-07-23
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,815,1630866,1631,551,直近30日間の取引データなし,2026-07-23
