goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,4220,2026-08-11,16,3532,3185,1592372,6369,182,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6369,2026-08-06,1,6369,6369,97343,12739,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12739,2026-08-14,3,12739,12739,12739,25478,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23886,2026-08-14,5,23886,0,0,47771,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42994,2026-08-12,7,43528,42994,47137,85988,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127390,2026-08-11,1,127390,127390,143313,254779,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,358284,2026-08-11,2,358284,358284,358284,716567,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5452,2026-08-15,40,5683,5627,1592372,8758,123,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8454,2026-08-14,55,8376,8355,151234,17516,33,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14013,2026-08-15,22,14019,14013,42754,35032,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39808,39809,22293,2,直近30日間の取引データなし,2026-08-15
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94617,94617,22293,1,直近30日間の取引データなし,2026-08-15
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17634,2026-08-09,1,17634,1592372,1592372,19397,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34518,64509,5414,3,直近30日間の取引データなし,2026-08-15
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14712,64509,5414,6,直近30日間の取引データなし,2026-08-15
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,796,1592372,1592,550,直近30日間の取引データなし,2026-08-15
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1592,2026-07-19,1,1592,1592,229316,3185,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3185,270703,6369,18,直近30日間の取引データなし,2026-08-15
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5733,2026-08-15,1,5733,5733,22293,11465,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11147,37214,22293,13,直近30日間の取引データなし,2026-08-15
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21497,140559,42994,2,直近30日間の取引データなし,2026-08-15
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39809,2026-07-21,1,39809,39809,323787,79619,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2430,2026-07-27,2,1309,1938,15924,318,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1326,2026-08-15,3,1365,1417,15924,1459,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1274,2026-07-30,2,1274,1274,7962,2548,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1164,2026-08-12,18,1093,1358,1588142,1592,316,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1653,2026-08-15,24,1700,1592,1592372,3185,85,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3185,2026-08-14,14,3185,3185,17156,6369,53,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,637,2026-08-07,3,637,637,1592372,1274,381,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2389,2026-08-10,4,2389,2389,11616,4777,57,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1075,2026-08-14,5,1027,1175,636949,1592,195,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2839,2026-08-15,10,2579,2912,12900,3185,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3389,2026-08-15,52,3317,3586,21285,6369,65,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6369,2026-08-14,14,6373,6369,30779,12739,99,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,,,,,796,6323,1592,53,直近30日間の取引データなし,2026-08-15
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1715,2026-08-12,1,1715,1903,4185,3185,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3185,2026-08-05,3,3185,3185,318474,6369,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1739,2026-08-07,3,1642,1592,145777,3185,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,4803,2026-08-11,3,5667,4890,17518,6369,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6369,2026-08-15,19,6369,6369,15234,12739,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,3885,2026-08-07,4,3748,4299,6167,2229,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6369,2026-07-31,1,6369,6369,8949,3981,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,8854,2026-08-14,39,9405,9170,9720,9863,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1592,2026-08-07,2,1592,1592,8779,3185,44,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3185,2026-08-08,3,3185,3185,12739,6369,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,780,2026-08-07,1,780,780,5914,796,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,588,2026-08-08,3,630,1019,2637,1592,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,949,2026-07-30,1,949,3185,6369,3185,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,796,2026-08-14,2,1112,2153,4175,876,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1455,2026-08-12,2,2630,3435,4393,1600,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,6369,7166,3185,6,直近30日間の取引データなし,2026-08-15
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,667,2026-08-08,2,420,788,4855,796,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,659,2026-07-27,1,659,1799,11371,1592,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-15
