goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3928,2026-07-26,16,3831,3880,1637225,6549,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,6549,100085,13098,33,直近30日間の取引データなし,2026-07-28
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,13098,2026-07-17,2,13098,13098,13098,26196,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,24558,2026-07-17,2,24558,24558,24558,49117,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,44205,2026-07-20,3,44205,44205,74959,88410,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,130978,2026-07-11,1,130978,147350,147350,261956,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,368376,368376,736751,3,直近30日間の取引データなし,2026-07-28
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5799,2026-07-28,36,6289,6115,1637225,9005,125,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8731,2026-07-28,54,9056,8630,155494,18009,28,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14408,2026-07-26,25,14948,14408,43958,36019,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,40929,40931,22921,2,直近30日間の取引データなし,2026-07-28
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,97282,97282,22921,1,直近30日間の取引データなし,2026-07-28
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1637225,1637225,16372,1,直近30日間の取引データなし,2026-07-28
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,35490,66326,5567,3,直近30日間の取引データなし,2026-07-28
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14691,66326,5567,6,直近30日間の取引データなし,2026-07-28
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,819,1637225,1637,551,直近30日間の取引データなし,2026-07-28
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1637,2026-07-19,1,1637,1637,235775,3274,113,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3274,278328,6549,17,直近30日間の取引データなし,2026-07-28
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5894,22921,11788,20,直近30日間の取引データなし,2026-07-28
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11461,38262,22921,13,直近30日間の取引データなし,2026-07-28
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,22103,144518,44205,2,直近30日間の取引データなし,2026-07-28
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,40931,2026-07-21,1,40931,40931,332907,81861,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2498,2026-07-27,2,1346,2497,16372,1058,41,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1483,2026-07-18,2,1677,1364,16372,327,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1310,8186,2620,28,直近30日間の取引データなし,2026-07-28
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1164,2026-07-27,11,1187,1166,1632876,1637,317,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1842,2026-07-28,28,1686,2428,1637225,3274,82,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3274,2026-07-27,9,3274,3274,17639,6549,57,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-28
