goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3192,2026-08-17,15,3563,3498,1595908,6384,182,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6384,2026-08-19,2,6384,6384,97559,12767,31,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12767,2026-08-19,3,12767,12767,12767,25535,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,25535,2026-08-18,5,24258,0,0,47877,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,43090,2026-08-12,6,43714,43090,47242,86179,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127673,2026-08-11,1,127673,127673,143632,255345,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,359079,2026-08-11,2,359079,359079,359079,718159,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5881,2026-08-18,42,5664,5884,1595908,8777,120,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8394,2026-08-19,55,8359,7780,151570,17555,38,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14044,2026-08-15,21,14044,14044,42849,35110,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39896,39898,22343,2,直近30日間の取引データなし,2026-08-19
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94827,94827,22343,1,直近30日間の取引データなし,2026-08-19
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17673,2026-08-09,1,17673,319182,1595908,15959,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34594,64652,5426,3,直近30日間の取引データなし,2026-08-19
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14737,64652,5426,6,直近30日間の取引データなし,2026-08-19
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,798,1595908,1596,547,直近30日間の取引データなし,2026-08-19
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,,,,,1596,229825,3192,118,直近30日間の取引データなし,2026-08-19
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3192,271304,6384,17,直近30日間の取引データなし,2026-08-19
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5745,2026-08-15,1,5745,5745,22343,11491,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11171,37296,22343,13,直近30日間の取引データなし,2026-08-19
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21545,140871,43090,2,直近30日間の取引データなし,2026-08-19
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39898,2026-07-21,1,39898,39898,324506,79795,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2435,2026-07-27,2,1312,1942,15959,319,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1329,2026-08-15,2,1329,1361,15959,1462,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1277,2026-07-30,2,1277,1277,7980,2553,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1361,2026-08-16,15,1116,1261,1591669,1596,319,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1596,2026-08-18,25,1699,1944,1595908,3192,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3192,2026-08-18,16,3192,3192,17194,6384,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,638,2026-08-07,3,638,638,1595908,1277,381,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2394,2026-08-16,5,2394,2394,11642,4788,58,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1499,2026-08-18,6,1056,1515,638363,1596,191,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2846,2026-08-15,7,2582,2919,12928,3192,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3506,2026-08-19,55,3317,3374,21333,6384,70,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6384,2026-08-19,17,6386,6384,30847,12767,98,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,798,2026-08-17,1,798,798,6337,1596,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1719,2026-08-12,1,1719,1907,4194,3192,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3192,2026-08-16,4,3192,3192,319182,6384,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1743,2026-08-07,3,1645,1596,146101,3192,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,4813,2026-08-11,3,5680,4860,17557,6384,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6384,2026-08-16,19,6384,6384,15268,12767,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,3894,2026-08-07,4,3756,4309,6181,2234,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-19
