goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3894,2026-08-26,13,3587,3878,1599249,6397,180,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6397,2026-08-19,2,6397,6397,97764,12794,32,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12794,2026-08-21,3,12794,12794,12794,25588,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23989,2026-08-25,6,24255,23989,23989,47977,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,43180,2026-08-22,6,43180,43180,47341,86359,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127940,2026-08-11,1,127940,127940,143932,255880,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,359831,2026-08-11,2,359831,359831,359831,719662,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6427,2026-08-29,43,5811,6491,1599249,8796,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,9698,2026-08-29,55,8462,8244,151887,17592,30,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14073,2026-08-28,21,14073,14073,42938,35183,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,21687,39981,22389,3,直近30日間の取引データなし,2026-08-29
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,95026,95026,22389,1,直近30日間の取引データなし,2026-08-29
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17710,2026-08-09,1,17710,319850,1599249,15992,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34667,64787,5437,3,直近30日間の取引データなし,2026-08-29
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14767,2026-08-26,1,14767,22791,64787,16244,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,800,1599249,1599,552,直近30日間の取引データなし,2026-08-29
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1599,2026-08-22,1,1599,1599,230306,3198,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3198,271872,6397,17,直近30日間の取引データなし,2026-08-29
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5757,2026-08-15,1,5757,5757,22389,11515,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,11195,2026-08-24,1,11195,11195,37374,22389,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21590,141166,43180,2,直近30日間の取引データなし,2026-08-29
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,,,,,39981,325185,79962,21,直近30日間の取引データなし,2026-08-29
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,,,,,1895,15992,320,49,直近30日間の取引データなし,2026-08-29
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1364,2026-08-23,2,1348,1315,15992,1500,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1279,2026-07-30,1,1279,1279,7996,2559,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,884,2026-08-29,13,1081,948,1595001,1599,321,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,2060,2026-08-29,27,1799,2695,1599249,3198,82,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3198,2026-08-29,18,3198,3198,17230,6397,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,640,2026-08-07,2,640,640,1599249,1279,380,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2399,2026-08-28,10,2424,2399,11667,4798,59,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,800,2026-08-27,7,1022,800,639700,1599,196,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,1908,2026-08-28,11,2589,2951,12956,3198,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3784,2026-08-29,52,3400,3198,21377,6397,62,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6397,2026-08-29,23,6397,6397,30912,12794,91,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,800,2026-08-17,1,800,800,6351,1599,53,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1722,2026-08-12,1,1722,1911,4203,3198,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3198,2026-08-21,5,3198,3600,319850,6397,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1746,2026-08-07,2,1673,1599,146406,3198,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,4823,2026-08-11,1,4823,4911,17593,6397,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6397,2026-08-29,27,6397,6397,15300,12794,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,1951,2026-08-24,2,2927,4318,6194,2239,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6397,2026-08-16,2,6397,6424,8988,3998,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,9711,2026-08-29,36,9319,9698,14651,11068,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1599,2026-08-07,2,1599,1599,8817,3198,43,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3198,2026-08-25,2,3198,3198,12794,6397,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,784,2026-08-07,1,784,784,5940,800,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,1024,2026-08-18,2,807,1038,2648,1599,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,,,,,1166,6397,3198,5,直近30日間の取引データなし,2026-08-29
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,800,2026-08-14,1,800,2162,4193,800,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1462,2026-08-12,1,1462,2527,4412,1599,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,6397,2026-08-24,2,4651,6557,7197,7037,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,670,2026-08-08,1,670,792,4876,800,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,,,,,1807,11420,1599,15,直近30日間の取引データなし,2026-08-29
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,1463,2026-08-12,1,1463,4798,30934,3198,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,5362,2026-08-25,4,5876,0,0,6397,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,9699,2026-08-29,41,9424,8729,30974,12794,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,4216,2026-08-29,30,3853,4363,10440,4574,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,1949,2026-08-27,5,2627,4308,11435,2143,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1124,2879,2879,6,直近30日間の取引データなし,2026-08-29
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3501,3501,5118,1,直近30日間の取引データなし,2026-08-29
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9915,0,直近30日間の取引データなし,2026-08-29
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,7197,2026-08-21,1,7197,18054,19191,19191,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-29
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31985,0,直近30日間の取引データなし,2026-08-29
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,43180,0,直近30日間の取引データなし,2026-08-29
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,19191,19191,51176,3,直近30日間の取引データなし,2026-08-29
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,8956,31985,22389,2,直近30日間の取引データなし,2026-08-29
