goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3179,2026-08-21,13,3628,3535,1589549,6358,180,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6358,2026-08-19,2,6358,6358,97171,12716,32,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12716,2026-08-21,4,12716,12716,12716,25433,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,25433,2026-08-18,5,24161,0,0,47686,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42918,2026-08-22,7,43451,42918,47054,85836,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127164,2026-08-11,1,127164,127164,143059,254328,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,357649,2026-08-11,2,357649,357649,357649,715297,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6256,2026-08-22,40,5634,6258,1589549,8743,119,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8288,2026-08-22,54,8318,8444,150966,17485,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13988,2026-08-21,19,13988,13988,42678,34970,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39737,39739,22254,2,直近30日間の取引データなし,2026-08-22
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94449,94449,22254,1,直近30日間の取引データなし,2026-08-22
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17603,2026-08-09,1,17603,317910,1589549,15895,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34457,64394,5404,3,直近30日間の取引データなし,2026-08-22
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14678,64394,5404,6,直近30日間の取引データなし,2026-08-22
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,795,1589549,1590,549,直近30日間の取引データなし,2026-08-22
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1590,2026-08-22,1,1590,1590,228909,3179,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3179,270223,6358,17,直近30日間の取引データなし,2026-08-22
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5722,2026-08-15,1,5722,5722,22254,11445,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11127,37148,22254,13,直近30日間の取引データなし,2026-08-22
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21459,140309,42918,2,直近30日間の取引データなし,2026-08-22
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,,,,,39739,323213,79477,21,直近30日間の取引データなし,2026-08-22
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2426,2026-07-27,2,1307,1934,15895,318,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1324,2026-08-15,2,1324,1356,15895,318,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1272,2026-07-30,2,1272,1272,7948,2543,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1356,2026-08-16,13,1084,1256,1585327,1590,320,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1989,2026-08-22,26,1753,2289,1589549,3179,85,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3179,2026-08-18,16,3179,3179,17126,6358,56,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,636,2026-08-07,3,636,636,1589549,1272,380,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2384,2026-08-22,7,2420,2384,11596,4769,59,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1493,2026-08-18,5,1104,1067,635820,1590,194,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2430,2026-08-21,9,2593,2430,12877,3179,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3797,2026-08-22,54,3307,3494,21248,6358,65,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6358,2026-08-21,18,6361,6358,30724,12716,96,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,795,2026-08-17,1,795,795,6312,1590,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1712,2026-08-12,1,1712,1900,4177,3179,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3179,2026-08-21,5,3179,3624,317910,6358,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1736,2026-08-07,3,1639,1590,145518,3179,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,4794,2026-08-11,3,5657,4368,17487,6358,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6358,2026-08-21,21,6358,6358,15207,12716,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,3878,2026-08-07,4,3741,4292,6156,2225,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6358,2026-08-16,2,6358,6385,8933,6994,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,9126,2026-08-22,39,9230,0,0,9887,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1590,2026-08-07,2,1590,1590,8763,3179,43,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3179,2026-08-08,3,3179,3179,12716,6358,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,779,2026-08-07,1,779,779,5904,795,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,1017,2026-08-18,3,778,1032,2632,1590,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,947,2026-07-30,1,947,3100,6358,3179,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,795,2026-08-14,1,795,2149,4168,795,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1453,2026-08-12,1,1453,2511,4386,1590,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,2887,2026-08-16,1,2887,6358,7153,3179,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,666,2026-08-08,1,666,787,4847,795,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,658,2026-07-27,1,658,1796,11351,1590,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,1454,2026-08-12,1,1454,3106,30747,3179,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,5810,2026-08-22,4,6637,5811,5811,6390,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,9607,2026-08-22,37,9708,9609,30786,12716,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,3877,2026-08-21,31,3827,3880,10377,4104,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,2631,2026-08-18,6,2797,3111,11365,2893,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1117,2861,2861,6,直近30日間の取引データなし,2026-08-22
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3480,3480,5087,1,直近30日間の取引データなし,2026-08-22
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9855,0,直近30日間の取引データなし,2026-08-22
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,7153,2026-08-21,2,7153,17944,19075,19075,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31791,0,直近30日間の取引データなし,2026-08-22
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42918,0,直近30日間の取引データなし,2026-08-22
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,19075,19075,50866,4,直近30日間の取引データなし,2026-08-22
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,8901,31791,22254,2,直近30日間の取引データなし,2026-08-22
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,22254,0,直近30日間の取引データなし,2026-08-22
525,95式:チョッパー Lv.1(専属),QBZ-95: Chopper Pioneer Edition (Exclusive),銃器,Weapon,,,,,318,3723,1590,83,直近30日間の取引データなし,2026-08-22
526,95式:チョッパー Lv.2(専属),QBZ-95: Chopper Enjoyment Edition (Exclusive),銃器,Weapon,636,2026-08-07,1,636,636,5063,3179,40,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
527,95式:チョッパー Lv.3(専属),95式:乔巴 Aggressive Edition (Exclusive),銃器,Weapon,1350,2026-08-03,1,1350,4217,6334,6358,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
528,95式:チョッパー Lv.4(専属),QBZ-95: Chopper Flagship Edition (Exclusive),銃器,Weapon,2543,2026-08-10,2,2543,2543,1491064,11445,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
529,95式:チョッパー Lv.5(専属),QBZ-95: Chopper Deluxe Edition I(Exclusive),銃器,Weapon,,,,,4777,7514,9537,2,直近30日間の取引データなし,2026-08-22
530,95式:チョッパー Lv.6(専属),QBZ-95: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,8743,21060,17485,5,直近30日間の取引データなし,2026-08-22
531,95式:チョッパー Lv.7(専属),QBZ-95: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,17485,27184,31791,4,直近30日間の取引データなし,2026-08-22
532,AK14:チョッパー Lv.1(専属),AK14: Chopper Vanguard Edition (Exclusive),銃器,Weapon,299,2026-08-09,3,279,159,6406,318,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
533,AK14:チョッパー Lv.2(専属),AK14: Chopper Enjoy Edition (Exclusive),銃器,Weapon,,,,,1192,5212,636,7,直近30日間の取引データなし,2026-08-22
534,AK14:チョッパー Lv.3(専属),AK14: Chopper Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,1272,0,直近30日間の取引データなし,2026-08-22
535,AK14:チョッパー Lv.4(専属),AK14: Chopper Flagship Edition (Exclusive),銃器,Weapon,,,,,5722,5722,2543,1,直近30日間の取引データなし,2026-08-22
536,AK14:チョッパー Lv.5(専属),AK14: Chopper Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,5087,0,直近30日間の取引データなし,2026-08-22
537,AK14:チョッパー Lv.6(専属),AK14: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,23249,23249,10173,1,直近30日間の取引データなし,2026-08-22
538,AK14:チョッパー Lv.7(専属),AK14: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,20346,0,直近30日間の取引データなし,2026-08-22
539,SK12:チョッパー Lv.1(専属),SK12: Chopper Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,223,2026-08-19,4,197,232,1589390,795,343,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
540,SK12:チョッパー Lv.2(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,318,2026-08-19,5,318,776,34748,1590,45,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
541,SK12:チョッパー Lv.3(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,,,,,2264,3170,3179,2,直近30日間の取引データなし,2026-08-22
542,SK12:チョッパー Lv.4(専属),SK12: Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,1272,6358,6358,3,直近30日間の取引データなし,2026-08-22
543,SK12:チョッパー Lv.5(専属),SK12: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10173,0,直近30日間の取引データなし,2026-08-22
544,SK12:チョッパー Lv.6(専属),SK12: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,3179,3179,14306,1,直近30日間の取引データなし,2026-08-22
545,SK12:チョッパー Lv.7(専属),SK12: Chopper Deluxe Edition III (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17485,0,直近30日間の取引データなし,2026-08-22
546,UZI:チョッパー Lv.1(専属),UZI: Chopper Pioneer Edition (Exclusive),不明（カテゴリタグなし）,,196,2026-08-11,2,178,498,86389,795,60,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
547,UZI:チョッパー Lv.2(専属),UZI: Chopper Premium Edition (Exclusive),不明（カテゴリタグなし）,,,,,,827,5284,1590,9,直近30日間の取引データなし,2026-08-22
548,UZI:チョッパー Lv.3(専属),UZI: Tony Tony Chopper Enterprising Edition (Exclusive),不明（カテゴリタグなし）,,753,2026-08-06,1,753,4769,4769,3179,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
549,UZI:チョッパー Lv.4(専属),UZI: Tony Tony Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,6358,0,直近30日間の取引データなし,2026-08-22
550,UZI:チョッパー Lv.5(専属),UZI: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10173,0,直近30日間の取引データなし,2026-08-22
551,UZI:チョッパー Lv.6(専属),UZI: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,14306,0,直近30日間の取引データなし,2026-08-22
552,UZI:チョッパー Lv.7(専属),UZI: Chopper Deluxe Edition III(Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17485,0,直近30日間の取引データなし,2026-08-22
553,AUG:ハンコック Lv.1(専属),AUG: Pirate Empress Pioneer Edition (Exclusive),銃器,Weapon,,,,,1609,3111,2861,7,直近30日間の取引データなし,2026-08-22
554,AUG:ハンコック Lv.2(専属),AUG: Pirate Empress Enjoy Version (Exclusive),銃器,Weapon,,,,,2066,2066,5087,1,直近30日間の取引データなし,2026-08-22
555,AUG:ハンコック Lv.3(専属),AUG: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,4742,5203,9855,2,直近30日間の取引データなし,2026-08-22
556,AUG:ハンコック Lv.4(専属),AUG: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7153,7153,19075,1,直近30日間の取引データなし,2026-08-22
557,AUG:ハンコック Lv.5(専属),AUG: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31791,0,直近30日間の取引データなし,2026-08-22
558,AUG:ハンコック Lv.6(専属),AUG: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,18059,18059,42918,1,直近30日間の取引データなし,2026-08-22
559,AUG:ハンコック Lv.7(専属),AUG: Pirate Empress Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,50866,0,直近30日間の取引データなし,2026-08-22
560,81式:ハンコック Lv.1(専属),81式: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1113,2702,2861,17,直近30日間の取引データなし,2026-08-22
561,81式:ハンコック Lv.2(専属),Type 81: Pirate Empress Enjoyment Edition (Exclusive),銃器,Weapon,,,,,0,0,5087,0,直近30日間の取引データなし,2026-08-22
562,81式:ハンコック Lv.3(専属),Type 81: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9855,0,直近30日間の取引データなし,2026-08-22
563,81式:ハンコック Lv.4(専属),Type 81: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,7153,2026-08-15,1,7153,0,0,19075,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-22
564,81式:ハンコック Lv.5(専属),Type 81: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31791,0,直近30日間の取引データなし,2026-08-22
565,81式:ハンコック Lv.6(専属),Type 81: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42918,0,直近30日間の取引データなし,2026-08-22
566,81式:ハンコック Lv.7(専属),81式: Pirate Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,0,0,50866,0,直近30日間の取引データなし,2026-08-22
576,輸送機:クロノエージェント,Fighter Plane: Epochal Energy,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,0,0,79477,0,直近30日間の取引データなし,2026-08-22
577,輸送機:クロノエージェント 精錬Ⅰ,Fighter Plane: Epochal Energy Phantasm I,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,87425,111268,111268,12,直近30日間の取引データなし,2026-08-22
578,輸送機:クロノエージェント 精錬Ⅱ,Fighter Plane: Epochal Energy Phantasm II,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,111268,111268,143059,14,直近30日間の取引データなし,2026-08-22
579,輸送機:クロノエージェント 精錬Ⅲ,Fighter Plane: Epochal Energy Phantasm III,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,127164,127164,158955,2,直近30日間の取引データなし,2026-08-22
580,輸送機:クロノエージェント 精錬Ⅳ,Fighter Plane: Epochal Energy Phantasm IV,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,158955,158955,190746,2,直近30日間の取引データなし,2026-08-22
581,輸送機:クロノエージェント 精錬Ⅴ,Fighter Plane: Epochal Energy Phantasm V,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,214589,254328,254328,7,直近30日間の取引データなし,2026-08-22
582,AK-47:ゾロ Lv.1(専属),AK47: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,1694,2278,2225,4,直近30日間の取引データなし,2026-08-22
583,AK-47:ゾロ Lv.2(専属),AK47: Zoro Enjoy Edition (Exclusive),銃器,Weapon,,,,,3812,5878,3974,2,直近30日間の取引データなし,2026-08-22
584,AK-47:ゾロ Lv.3(専属),AK47: Zoro Deluxe Edition (Exclusive),銃器,Weapon,,,,,0,0,7948,0,直近30日間の取引データなし,2026-08-22
