goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3444,2026-09-07,14,3442,3076,1538175,6153,183,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6153,2026-08-30,2,6153,6153,94030,12305,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12305,2026-09-02,4,12305,12305,12305,24611,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23073,2026-08-31,5,23380,23073,23073,46145,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,41531,2026-08-22,2,41531,41531,45533,83061,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,123054,2026-08-11,1,123054,123054,138436,246108,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,346089,2026-08-11,1,346089,346089,346089,692179,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5588,2026-09-09,41,5699,4710,1538175,8460,123,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,7523,2026-09-09,55,8169,8474,146087,16920,28,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13536,2026-09-09,24,13536,13536,41298,33840,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-09
