goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3072,2026-09-10,15,3346,3072,1535940,6144,183,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6144,2026-08-30,2,6144,6144,93894,12288,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12288,2026-09-02,4,12288,12288,12288,24575,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23039,2026-08-31,5,23346,23039,23039,46078,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,41470,2026-08-22,2,41470,41470,45467,82941,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,,,,,122875,138235,245750,3,直近30日間の取引データなし,2026-09-10
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,345587,345587,691173,2,直近30日間の取引データなし,2026-09-10
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5144,2026-09-10,41,5687,5609,1535940,8448,123,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8446,2026-09-10,55,8195,8543,145874,16895,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13516,2026-09-10,25,13516,13516,41238,33791,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-10
