goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3930,2026-07-26,15,3320,3404,1638306,6553,182,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,6553,100151,13106,33,直近30日間の取引データなし,2026-07-29
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,13106,2026-07-17,2,13106,13106,13106,26213,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,24575,2026-07-17,2,24575,24575,24575,49149,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,44234,2026-07-20,3,44234,44234,75008,88469,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,131064,2026-07-11,1,131064,147448,147448,262129,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,368619,368619,737238,3,直近30日間の取引データなし,2026-07-29
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5397,2026-07-29,37,6257,5734,1638306,9011,128,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8883,2026-07-29,54,9054,9330,155596,18021,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14419,2026-07-29,26,14937,14417,43987,36043,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-29
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,40956,40958,22936,2,直近30日間の取引データなし,2026-07-29
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,97347,97347,22936,1,直近30日間の取引データなし,2026-07-29
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1638306,1638306,16383,1,直近30日間の取引データなし,2026-07-29
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,35514,66369,5570,3,直近30日間の取引データなし,2026-07-29
