goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3523,2026-09-17,16,3481,4038,1558362,6233,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6233,2026-09-17,3,6233,6233,95264,12467,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12467,2026-09-02,2,12467,12467,12467,24934,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23375,2026-08-31,2,23375,23375,24934,46751,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42076,2026-09-17,4,42076,42076,42105,84152,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,,,,,124669,140253,249338,3,直近30日間の取引データなし,2026-09-18
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,350631,350631,701263,2,直近30日間の取引データなし,2026-09-18
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5739,2026-09-18,38,5872,5735,1558362,8571,121,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8449,2026-09-18,55,8557,9366,148004,17142,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13714,2026-09-17,28,13714,13714,41840,34284,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,21583,38959,21817,3,直近30日間の取引データなし,2026-09-18
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,92596,92596,21817,1,直近30日間の取引データなし,2026-09-18
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,249338,1558362,15584,2,直近30日間の取引データなし,2026-09-18
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,33781,63131,5298,3,直近30日間の取引データなし,2026-09-18
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14390,2026-08-26,1,14390,22208,63131,5298,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,779,2026-09-17,2,779,779,1558362,1558,550,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1558,2026-09-15,3,1558,1558,224418,3117,117,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3117,264922,6233,17,直近30日間の取引データなし,2026-09-18
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5610,21817,11220,19,直近30日間の取引データなし,2026-09-18
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,10909,2026-08-24,1,10909,10909,36419,21817,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21038,137557,42076,3,直近30日間の取引データなし,2026-09-18
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,,,,,38959,316871,77918,24,直近30日間の取引データなし,2026-09-18
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,1789,2026-09-11,2,1608,1752,15584,1967,42,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1864,2026-09-04,4,1509,1667,15584,1082,28,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1247,7792,2493,26,直近30日間の取引データなし,2026-09-18
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,969,2026-09-17,12,964,1072,1554223,1558,319,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1929,2026-09-17,24,2019,2450,1558362,3117,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3117,2026-09-18,16,3117,3117,16790,6233,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,,,,,623,1558362,1247,382,直近30日間の取引データなし,2026-09-18
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2338,2026-09-15,10,2362,2338,11368,4675,62,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1477,2026-09-13,6,973,1479,623345,1624,194,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2188,2026-09-14,10,2381,2875,12624,3117,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3904,2026-09-18,51,3572,3832,20831,6233,56,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6233,2026-09-16,17,6233,6233,30122,12467,90,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,,,,,779,6188,1558,55,直近30日間の取引データなし,2026-09-18
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1878,2026-09-07,2,1870,2414,4095,3117,14,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3151,2026-09-16,6,3310,3355,311672,6233,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1558,2026-09-10,2,1558,2444,142663,3117,48,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,,,,,4395,17144,6233,8,直近30日間の取引データなし,2026-09-18
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6233,2026-09-16,31,6233,6233,14909,12467,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-18
