goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3457,2026-09-07,15,3452,3840,1544147,6177,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6177,2026-08-30,2,6177,6177,94395,12353,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12353,2026-09-02,4,12353,12353,12353,24706,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23162,2026-08-31,5,23471,23162,23162,46324,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,41692,2026-08-22,2,41692,41692,45710,83384,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,123532,2026-08-11,1,123532,123532,138973,247064,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,347433,2026-08-11,1,347433,347433,347433,694866,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5513,2026-09-08,41,5708,5715,1544147,8493,125,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8630,2026-09-08,53,8212,7972,146654,16986,30,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13588,2026-09-06,23,13588,13588,41459,33971,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,20610,38604,21618,3,直近30日間の取引データなし,2026-09-08
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,91752,91752,21618,1,直近30日間の取引データなし,2026-09-08
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,308675,1544147,15441,2,直近30日間の取引データなし,2026-09-08
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,33472,62555,5250,3,直近30日間の取引データなし,2026-09-08
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14259,2026-08-26,1,14259,22006,62555,5250,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,772,2026-09-08,1,772,772,1544147,1544,551,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1544,2026-08-22,1,1544,1544,222371,3088,117,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3088,262505,6177,17,直近30日間の取引データなし,2026-09-08
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5559,2026-08-15,1,5559,5559,21618,11118,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,10809,2026-08-24,1,10809,10809,36087,21618,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,20846,136302,41692,2,直近30日間の取引データなし,2026-09-08
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,,,,,38604,313981,77207,20,直近30日間の取引データなし,2026-09-08
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,1414,2026-09-03,1,1414,1776,15441,1555,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1847,2026-09-04,5,1453,2390,15441,1742,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1235,7721,2471,27,直近30日間の取引データなし,2026-09-08
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1147,2026-09-08,9,1054,1328,1540046,1544,317,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,2305,2026-09-07,26,1901,1748,1544147,3088,84,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3088,2026-09-03,19,3088,3088,16637,6177,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,,,,,618,1544147,1235,382,直近30日間の取引データなし,2026-09-08
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2316,2026-09-02,8,2347,2316,11265,4632,64,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,772,2026-09-04,6,991,772,617659,1544,196,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2619,2026-09-08,7,2486,2744,12509,3088,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3556,2026-09-08,50,3426,3714,20641,6177,61,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6177,2026-09-07,18,6177,6177,29847,12353,92,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,772,2026-08-17,1,772,772,6132,1544,54,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1861,2026-09-07,3,1790,2392,4058,3088,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3088,2026-08-21,2,3088,3088,308829,6177,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1544,2026-09-05,1,1544,1544,141362,3088,48,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,4657,2026-08-11,1,4657,4741,16987,6177,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6177,2026-09-07,27,6177,6177,14773,12353,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,2906,2026-09-07,3,2986,4478,5980,3196,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6082,2026-09-05,2,6129,6203,9717,6689,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,10015,2026-09-08,34,9429,9717,13446,11631,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,,,,,1544,8513,3088,43,直近30日間の取引データなし,2026-09-08
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3088,2026-09-05,2,3088,3088,12353,6177,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,,,,,757,5735,772,25,直近30日間の取引データなし,2026-09-08
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,988,2026-08-18,1,988,939,2557,1544,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,,,,,1126,6177,3088,4,直近30日間の取引データなし,2026-09-08
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,772,2026-08-14,1,772,2088,4049,772,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-08
