goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3783,2026-09-02,14,3427,3120,1560197,6241,180,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6241,2026-08-30,3,6241,6241,95376,12482,30,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12482,2026-09-02,4,12482,12482,12482,24963,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23403,2026-08-31,7,23626,23403,23403,46806,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42125,2026-08-22,4,42125,42125,46185,84251,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,124816,2026-08-11,1,124816,124816,140418,249632,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,351044,2026-08-11,2,351044,351044,351044,702089,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6164,2026-09-03,37,5766,5902,1560197,8581,130,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8467,2026-09-04,53,8266,8470,148178,17162,28,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13730,2026-09-04,21,13730,13730,41890,34324,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39003,39005,21843,2,直近30日間の取引データなし,2026-09-04
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,92705,92705,21843,1,直近30日間の取引データなし,2026-09-04
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17278,2026-08-09,1,17278,311883,1560197,15602,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-04
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,33820,63205,5305,3,直近30日間の取引データなし,2026-09-04
