goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3152,2026-08-02,17,3395,3168,1576199,6305,179,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,6305,96355,12610,34,直近30日間の取引データなし,2026-08-05
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12610,2026-07-30,3,12610,12610,12610,25219,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23643,2026-07-17,1,23643,23643,23643,47286,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42557,2026-08-02,6,43174,42557,72165,85115,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,126096,2026-07-11,1,126096,126096,141858,252192,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,354645,354645,709289,3,直近30日間の取引データなし,2026-08-05
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5729,2026-08-05,38,5836,5632,1576199,8669,125,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8247,2026-08-05,53,8481,8390,149698,17338,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13871,2026-08-04,24,13916,13871,42319,34676,16,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39403,39405,22067,2,直近30日間の取引データなし,2026-08-05
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,93656,93656,22067,1,直近30日間の取引データなし,2026-08-05
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1576199,1576199,15762,1,直近30日間の取引データなし,2026-08-05
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34167,63853,5359,3,直近30日間の取引データなし,2026-08-05
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,22462,63853,5359,5,直近30日間の取引データなし,2026-08-05
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,788,1576199,1576,551,直近30日間の取引データなし,2026-08-05
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1576,2026-07-19,1,1576,1576,226987,3152,116,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3152,267954,6305,17,直近30日間の取引データなし,2026-08-05
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5674,22067,11349,20,直近30日間の取引データなし,2026-08-05
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11033,36836,22067,13,直近30日間の取引データなし,2026-08-05
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21279,139131,42557,2,直近30日間の取引データなし,2026-08-05
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39405,2026-07-21,1,39405,39405,320498,78810,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2405,2026-07-27,2,1296,2375,15762,315,41,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1313,2026-07-29,2,1371,1313,15762,1444,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-05
