goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,4221,2026-08-11,19,3478,3877,1592915,6372,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6372,2026-08-06,1,6372,6372,97376,12743,34,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12743,2026-07-30,3,12743,12743,12743,25487,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23894,2026-08-11,4,23894,23894,23894,47787,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,43009,2026-08-07,6,43632,43009,47153,86017,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127433,2026-08-11,1,127433,127433,143362,254866,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,358406,2026-08-11,2,358406,358406,358406,716812,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5432,2026-08-12,39,5811,5338,1592915,8761,127,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8231,2026-08-12,55,8386,8307,151286,17522,34,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14018,2026-08-11,20,14024,14018,42768,35044,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-12
