goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3304,2026-08-25,14,3566,3878,1592466,6370,179,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6370,2026-08-19,2,6370,6370,97349,12740,33,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12740,2026-08-21,4,12740,12740,12740,25479,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23887,2026-08-25,6,24152,0,0,47774,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42997,2026-08-22,7,43531,42997,47140,85993,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127397,2026-08-11,1,127397,127397,143322,254795,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,358305,2026-08-11,2,358305,358305,358305,716610,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5824,2026-08-25,42,5702,6808,1592466,8759,119,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8931,2026-08-26,55,8350,9606,151243,17517,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14014,2026-08-26,21,14014,14014,42756,35034,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39810,39812,22295,2,直近30日間の取引データなし,2026-08-26
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94623,94623,22295,1,直近30日間の取引データなし,2026-08-26
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17635,2026-08-09,1,17635,318493,1592466,15925,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34520,64512,5414,3,直近30日間の取引データなし,2026-08-26
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14705,64512,5414,6,直近30日間の取引データなし,2026-08-26
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,796,1592466,1592,551,直近30日間の取引データなし,2026-08-26
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1592,2026-08-22,1,1592,1592,229329,3185,117,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3185,270719,6370,17,直近30日間の取引データなし,2026-08-26
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5733,2026-08-15,1,5733,5733,22295,11466,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-26
