goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3483,2026-08-10,18,3406,4399,1578810,6315,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6315,2026-08-06,1,6315,6315,96514,12630,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12630,2026-07-30,3,12630,12630,12630,25261,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23682,2026-08-07,3,23682,23682,23682,47364,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42628,2026-08-07,6,43246,42628,72284,85256,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,126305,2026-07-11,1,126305,126305,142093,252610,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,355232,2026-08-08,1,355232,355232,355232,710464,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5638,2026-08-10,39,5821,5564,1578810,8683,123,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,7744,2026-08-10,53,8362,7624,149946,17367,46,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13894,2026-08-04,20,13900,13894,42389,34734,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39469,39470,22103,2,直近30日間の取引データなし,2026-08-10
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,93811,93811,22103,1,直近30日間の取引データなし,2026-08-10
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17484,2026-08-09,1,17484,1578810,1578810,19231,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34224,63959,5368,3,直近30日間の取引データなし,2026-08-10
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14716,63959,5368,6,直近30日間の取引データなし,2026-08-10
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,789,1578810,1579,548,直近30日間の取引データなし,2026-08-10
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1579,2026-07-19,1,1579,1579,227363,3158,117,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3158,268398,6315,17,直近30日間の取引データなし,2026-08-10
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5684,22103,11367,20,直近30日間の取引データなし,2026-08-10
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11052,36897,22103,13,直近30日間の取引データなし,2026-08-10
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21314,139362,42628,2,直近30日間の取引データなし,2026-08-10
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39470,2026-07-21,1,39470,39470,321029,78940,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2409,2026-07-27,2,1298,1921,15788,316,44,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1315,2026-07-29,2,1373,1315,15788,316,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1263,2026-07-30,2,1263,1263,7894,2526,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1380,2026-08-09,17,1084,873,1574616,1579,314,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1579,2026-08-10,25,1679,1579,1578810,3158,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3158,2026-08-03,12,3158,3158,17010,6315,55,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,632,2026-08-07,3,632,632,1578810,1263,380,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2368,2026-08-10,5,2368,2368,11517,4736,54,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,960,2026-08-03,4,1006,1066,631524,1579,195,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2938,2026-08-05,12,2483,2815,12790,3202,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3477,2026-08-10,50,3304,3473,21104,6315,69,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6315,2026-08-08,16,6318,6315,30517,12630,99,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,791,2026-07-13,1,791,789,6269,1579,51,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,,,,,1700,4149,3158,16,直近30日間の取引データなし,2026-08-10
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3158,2026-08-05,6,3158,3158,315762,6315,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1724,2026-08-07,4,1616,1579,144535,3158,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,7397,2026-07-28,2,6048,4762,17368,6315,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6315,2026-08-09,21,6315,6315,15104,12630,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,3852,2026-08-07,5,3351,4263,6115,4238,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6315,2026-07-31,3,5447,6315,8873,3947,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,9227,2026-08-10,37,9492,8601,9637,10041,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1579,2026-08-07,2,1579,1579,8704,3158,42,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3158,2026-08-08,3,3158,3158,12630,6315,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,774,2026-08-07,1,774,774,5864,851,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,583,2026-08-08,3,624,1010,2615,1579,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,941,2026-07-30,1,941,3158,6315,3158,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,1416,2026-07-21,1,1416,2135,4140,789,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,3772,2026-07-22,1,3772,1741,4356,1579,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,6315,7105,3158,6,直近30日間の取引データなし,2026-08-10
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,662,2026-08-08,2,417,782,4814,789,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,654,2026-07-27,1,654,1784,11274,1579,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,,,,,2128,30539,3158,3,直近30日間の取引データなし,2026-08-10
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,6022,2026-08-04,4,8156,6118,6214,6623,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,9825,2026-08-10,43,11198,9844,30578,12630,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,3773,2026-08-10,31,3981,3775,10306,4129,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,2809,2026-07-31,7,3464,3502,11288,1579,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-10
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1110,2842,2842,6,直近30日間の取引データなし,2026-08-10
