goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3877,2026-08-26,15,3587,4454,1592349,6369,178,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6369,2026-08-19,2,6369,6369,97342,12739,31,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12739,2026-08-21,4,12739,12739,12739,25478,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23885,2026-08-25,6,24151,23885,23885,47770,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42993,2026-08-22,7,43528,42993,47137,85987,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127388,2026-08-11,1,127388,127388,143311,254776,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,358279,2026-08-11,2,358279,358279,358279,716557,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6326,2026-08-27,43,5732,6333,1592349,8758,121,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,9494,2026-08-27,54,8368,9019,151232,17516,30,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14013,2026-08-26,21,14013,14013,42753,35032,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,21594,39809,22293,3,直近30日間の取引データなし,2026-08-27
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94616,94616,22293,1,直近30日間の取引データなし,2026-08-27
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17634,2026-08-09,1,17634,318470,1592349,15923,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34517,64508,5414,3,直近30日間の取引データなし,2026-08-27
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14704,2026-08-26,1,14704,22693,64508,16173,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-27
