goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3173,2026-08-06,18,3388,3482,1578591,6314,180,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6314,2026-08-06,1,6314,6314,96501,12629,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12629,2026-07-30,3,12629,12629,12629,25257,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23679,2026-08-07,3,23679,23679,23679,47358,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42622,2026-08-07,7,43151,42622,72274,85244,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,126287,2026-07-11,1,126287,126287,142073,252575,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,355183,2026-08-08,1,355183,355183,355183,710366,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5531,2026-08-08,38,5829,5637,1578591,8682,125,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,7748,2026-08-08,54,8427,8349,149925,17365,37,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13892,2026-08-04,24,13937,13892,42384,34729,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-08
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39463,39465,22100,2,直近30日間の取引データなし,2026-08-08
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,93798,93798,22100,1,直近30日間の取引データなし,2026-08-08
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1578591,1578591,15786,1,直近30日間の取引データなし,2026-08-08
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34219,63950,5367,3,直近30日間の取引データなし,2026-08-08
