goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3894,2026-08-26,12,3513,3200,1599283,6397,182,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6397,2026-08-30,3,6397,6397,97766,12794,31,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12794,2026-08-21,3,12794,12794,12794,25589,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23989,2026-08-25,6,24256,23989,23989,47978,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,43181,2026-08-22,6,43181,43181,47342,86361,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127943,2026-08-11,1,127943,127943,143935,255885,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,359839,2026-08-11,2,359839,359839,359839,719677,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6491,2026-08-30,42,5840,6789,1599283,8796,120,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8806,2026-08-30,55,8455,8804,151890,17592,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14074,2026-08-30,21,14074,14074,42939,35184,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-30
