goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,4212,2026-08-11,19,3471,4064,1589512,6358,182,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6358,2026-08-06,1,6358,6358,97168,12716,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12716,2026-07-30,3,12716,12716,12716,25432,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23843,2026-08-07,3,23843,23843,23843,47685,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42917,2026-08-07,6,43539,42917,72774,85834,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127161,2026-08-11,1,127161,127161,143056,254322,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,357640,2026-08-11,2,357640,357640,357640,715280,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5298,2026-08-11,39,5837,5562,1589512,8742,125,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8300,2026-08-11,53,8403,7948,150962,17485,43,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13988,2026-08-11,20,13994,13988,42677,34969,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39736,39738,22253,2,直近30日間の取引データなし,2026-08-11
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94447,94447,22253,1,直近30日間の取引データなし,2026-08-11
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17602,2026-08-09,1,17602,1589512,1589512,19362,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34456,64393,5404,3,直近30日間の取引データなし,2026-08-11
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14816,64393,5404,6,直近30日間の取引データなし,2026-08-11
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,795,1589512,1590,549,直近30日間の取引データなし,2026-08-11
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1590,2026-07-19,1,1590,1590,228904,3179,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3179,270217,6358,17,直近30日間の取引データなし,2026-08-11
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5722,22253,11444,20,直近30日間の取引データなし,2026-08-11
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11127,37147,22253,13,直近30日間の取引データなし,2026-08-11
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21458,140306,42917,2,直近30日間の取引データなし,2026-08-11
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39738,2026-07-21,1,39738,39738,323205,79476,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2426,2026-07-27,2,1307,1934,15895,318,44,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1324,2026-07-29,2,1382,1324,15895,318,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1272,2026-07-30,2,1272,1272,7948,2543,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,879,2026-08-10,18,1079,1162,1585290,1590,315,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1590,2026-08-11,25,1690,1590,1589512,3179,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-11
