goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,4302,2026-09-11,17,3390,3985,1537978,6152,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6152,2026-08-30,2,6152,6152,94018,12304,31,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12304,2026-09-02,3,12304,12304,12304,24608,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23070,2026-08-31,3,23582,23070,24608,46139,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,41525,2026-09-10,2,41525,41525,41555,83051,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,,,,,123038,138418,246077,3,直近30日間の取引データなし,2026-09-13
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,346045,346045,692090,2,直近30日間の取引データなし,2026-09-13
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5826,2026-09-13,40,5773,6123,1537978,8459,123,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,9720,2026-09-13,54,8301,9625,146068,16918,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13534,2026-09-12,26,13534,13534,41293,33836,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,21595,38449,21532,3,直近30日間の取引データなし,2026-09-13
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,91385,91385,21532,1,直近30日間の取引データなし,2026-09-13
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,261303,1537978,15380,2,直近30日間の取引データなし,2026-09-13
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,33339,62305,5229,3,直近30日間の取引データなし,2026-09-13
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14202,2026-08-26,1,14202,21918,62305,5229,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,769,2026-09-08,1,769,769,1537978,1538,550,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1538,2026-08-22,1,1538,1538,221483,3076,119,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3076,261456,6152,17,直近30日間の取引データなし,2026-09-13
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5537,2026-08-15,1,5537,5537,21532,11073,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,10766,2026-08-24,1,10766,10766,35943,21532,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,20763,135757,41525,2,直近30日間の取引データなし,2026-09-13
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,,,,,38449,312726,76899,21,直近30日間の取引データなし,2026-09-13
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,1766,2026-09-11,2,1587,1739,15380,1941,48,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1839,2026-09-04,5,1448,1646,15380,1067,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1230,7690,2461,26,直近30日間の取引データなし,2026-09-13
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,769,2026-09-13,9,1001,1323,1533894,1538,318,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1867,2026-09-13,27,1931,2418,1537978,3076,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3076,2026-09-11,16,3076,3076,16570,6152,46,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,,,,,615,1537978,1230,382,直近30日間の取引データなし,2026-09-13
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2307,2026-09-11,9,2334,2307,11220,4614,63,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1458,2026-09-13,9,1042,1460,615191,1538,193,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2461,2026-09-11,9,2459,2159,12459,3076,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3487,2026-09-13,52,3442,3076,20558,6152,56,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6152,2026-09-11,21,6152,6152,29728,12304,93,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,769,2026-08-17,1,769,769,6107,1538,55,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1853,2026-09-07,2,1846,2382,4042,3076,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3756,2026-09-13,6,3261,3110,307596,6152,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1538,2026-09-10,2,1538,2744,140797,3076,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,,,,,4722,16919,6152,8,直近30日間の取引データなし,2026-09-13
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6152,2026-09-13,31,6152,6152,14714,12304,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,2894,2026-09-07,3,2974,3499,5957,3184,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,7199,2026-09-13,5,6538,7530,8643,7610,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,11269,2026-09-12,32,9983,10990,13393,12156,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,,,,,1538,8479,3076,44,直近30日間の取引データなし,2026-09-13
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3076,2026-09-05,2,3076,3076,12304,6152,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,,,,,754,5712,769,25,直近30日間の取引データなし,2026-09-13
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,984,2026-08-18,1,984,935,2547,1538,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,,,,,1121,6152,3076,4,直近30日間の取引データなし,2026-09-13
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,769,2026-08-14,1,769,1838,4033,769,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,,,,,2430,4243,1538,2,直近30日間の取引データなし,2026-09-13
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,7075,2026-09-09,4,5581,6460,6921,7782,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,,,,,761,4689,769,21,直近30日間の取引データなし,2026-09-13
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,1753,2026-09-10,2,1746,1846,10983,1929,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,4614,2026-09-01,1,4614,3340,29749,3076,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,8222,2026-09-11,6,6065,8533,8533,6724,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,9236,2026-09-13,42,9763,9722,29788,12338,11,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,3802,2026-09-13,28,3717,3956,10040,3903,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,2279,2026-09-09,4,2277,4143,153798,2507,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1077,2768,2768,7,直近30日間の取引データなし,2026-09-13
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3367,3367,4922,1,直近30日間の取引データなし,2026-09-13
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9535,0,直近30日間の取引データなし,2026-09-13
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,6921,2026-08-21,1,6921,6921,18456,18456,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,30760,0,直近30日間の取引データなし,2026-09-13
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,41525,0,直近30日間の取引データなし,2026-09-13
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,18456,18456,49215,3,直近30日間の取引データなし,2026-09-13
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,8613,30760,21532,2,直近30日間の取引データなし,2026-09-13
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,21532,0,直近30日間の取引データなし,2026-09-13
525,95式:チョッパー Lv.1(専属),QBZ-95: Chopper Pioneer Edition (Exclusive),銃器,Weapon,,,,,308,3602,1538,82,直近30日間の取引データなし,2026-09-13
526,95式:チョッパー Lv.2(専属),QBZ-95: Chopper Enjoyment Edition (Exclusive),銃器,Weapon,,,,,615,4898,3076,39,直近30日間の取引データなし,2026-09-13
527,95式:チョッパー Lv.3(専属),95式:乔巴 Aggressive Edition (Exclusive),銃器,Weapon,,,,,4080,4891,6152,3,直近30日間の取引データなし,2026-09-13
528,95式:チョッパー Lv.4(専属),QBZ-95: Chopper Flagship Edition (Exclusive),銃器,Weapon,2461,2026-08-30,1,2461,2461,1442688,11073,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-13
