goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,4079,2026-09-20,14,3614,4460,1574154,6297,180,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6297,2026-09-21,4,6297,6297,96230,12593,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12593,2026-09-23,2,12593,12593,12593,25186,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23612,2026-08-31,2,23612,23612,25186,47225,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42697,2026-09-22,4,42551,42502,42532,85004,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,,,,,125932,141674,251865,3,直近30日間の取引データなし,2026-09-23
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,354185,354185,708369,3,直近30日間の取引データなし,2026-09-23
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6367,2026-09-22,37,5910,6651,1574154,8658,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8400,2026-09-23,56,8741,8710,149504,17316,28,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14477,2026-09-23,32,13872,13853,42264,34631,14,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,21802,39354,22038,3,直近30日間の取引データなし,2026-09-23
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,93535,93535,22038,1,直近30日間の取引データなし,2026-09-23
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,236123,1574154,15742,2,直近30日間の取引データなし,2026-09-23
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34123,63771,5352,3,直近30日間の取引データなし,2026-09-23
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14536,2026-08-26,1,14536,22433,63771,5352,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,787,2026-09-17,2,787,787,1574154,1574,552,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-23
