goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3551,2026-09-17,15,3512,4069,1570551,6282,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6282,2026-09-17,3,6282,6282,96009,12564,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12564,2026-09-02,2,12564,12564,12564,25129,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23558,2026-08-31,2,23558,23558,25129,47117,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42405,2026-09-17,4,42405,42405,42435,84810,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,,,,,125644,141350,251288,3,直近30日間の取引データなし,2026-09-19
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,353374,353374,706748,3,直近30日間の取引データなし,2026-09-19
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5296,2026-09-19,38,5907,5780,1570551,8638,122,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,9439,2026-09-19,55,8688,9375,149162,17276,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13821,2026-09-19,31,13821,13821,42168,34552,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-19
