goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3249,2026-07-21,20,3659,4603,1624681,6499,177,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6499,2026-06-23,2,6499,6499,99318,12997,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12997,2026-07-17,2,12997,12997,25995,25995,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,24370,2026-07-17,2,24370,24370,24370,48740,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,43866,2026-07-20,3,43866,43866,74384,87733,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,129974,2026-07-11,1,129974,146221,146221,259949,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,365553,365553,731106,3,直近30日間の取引データなし,2026-07-21
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6018,2026-07-20,36,6333,5802,1624681,8936,118,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8430,2026-07-21,52,9077,7753,154302,17871,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14297,2026-07-21,26,14813,14297,43621,35743,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,24575,40617,22746,3,直近30日間の取引データなし,2026-07-21
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,96537,96537,22746,1,直近30日間の取引データなし,2026-07-21
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1624681,1624681,16247,1,直近30日間の取引データなし,2026-07-21
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,35218,65817,5524,3,直近30日間の取引データなし,2026-07-21
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14744,65817,5524,6,直近30日間の取引データなし,2026-07-21
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,812,1624681,1625,550,直近30日間の取引データなし,2026-07-21
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1625,2026-07-19,1,1625,1625,233969,3249,113,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3249,276196,6499,17,直近30日間の取引データなし,2026-07-21
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5849,22746,11698,21,直近30日間の取引データなし,2026-07-21
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11373,37969,22746,12,直近30日間の取引データなし,2026-07-21
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21933,143411,43866,2,直近30日間の取引データなし,2026-07-21
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,40617,2026-07-21,2,40617,40617,330356,81234,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2671,2026-06-23,2,2422,2522,16247,325,40,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1472,2026-07-18,3,1694,1446,16247,1620,28,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1300,8123,2599,29,直近30日間の取引データなし,2026-07-21
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,972,2026-07-20,11,1148,1300,1620366,1625,320,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1625,2026-07-21,28,1675,1625,1624681,3249,85,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3249,2026-07-15,15,3249,3249,17504,6499,61,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,,,,,650,1624681,1300,381,直近30日間の取引データなし,2026-07-21
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2437,2026-07-12,7,2437,2437,11852,4874,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,812,2026-07-21,7,1150,1163,649872,1625,193,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2291,2026-07-19,12,2300,2970,13162,3249,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3761,2026-07-21,48,3431,3628,21717,6499,67,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6499,2026-07-19,19,6499,6499,31403,12997,109,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,814,2026-07-13,1,814,812,6452,1625,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1625,2026-06-24,1,1625,1625,4270,3249,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3249,2026-07-13,8,3295,3249,324936,6499,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1625,2026-07-13,3,2108,1626,148735,3249,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3249,2026-07-02,1,3249,4835,17873,6499,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6499,2026-07-21,26,6610,6499,15543,12997,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,1943,2026-07-16,4,3007,3818,6292,2275,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6414,2026-07-13,6,5378,6499,9131,4062,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,9220,2026-07-21,35,9949,9607,10703,11090,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,,,,,1625,8957,3249,42,直近30日間の取引データなし,2026-07-21
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3249,2026-07-07,2,3249,3249,12997,6499,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,491,2026-06-28,1,491,796,6034,812,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,580,2026-07-19,2,777,1054,2690,1625,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,1761,2026-07-06,4,1513,3249,4874,3249,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,1457,2026-07-21,1,1457,2197,4260,1604,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,2924,2026-06-29,1,2924,3881,4482,1625,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,6499,7311,3249,6,直近30日間の取引データなし,2026-07-21
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,177,2026-07-18,2,435,681,4954,812,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,,,,,1852,11602,1625,14,直近30日間の取引データなし,2026-07-21
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,3550,2026-07-07,1,3550,4874,31426,3249,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,10205,2026-07-14,11,9827,11147,11714,6499,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,11647,2026-07-21,55,14329,9693,31467,14582,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,3751,2026-07-20,36,4564,3865,10606,4333,11,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,3348,2026-07-21,19,3466,2616,11616,4478,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1142,2924,2924,6,直近30日間の取引データなし,2026-07-21
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3556,3556,5199,1,直近30日間の取引データなし,2026-07-21
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,10073,0,直近30日間の取引データなし,2026-07-21
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7311,19496,19496,3,直近30日間の取引データなし,2026-07-21
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,32494,0,直近30日間の取引データなし,2026-07-21
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,16247,16247,43866,1,直近30日間の取引データなし,2026-07-21
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,19496,19496,51990,4,直近30日間の取引データなし,2026-07-21
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,9098,32494,22746,2,直近30日間の取引データなし,2026-07-21
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,22746,0,直近30日間の取引データなし,2026-07-21
525,95式:チョッパー Lv.1(専属),QBZ-95: Chopper Pioneer Edition (Exclusive),銃器,Weapon,325,2026-07-12,3,325,325,3805,1625,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
526,95式:チョッパー Lv.2(専属),QBZ-95: Chopper Enjoyment Edition (Exclusive),銃器,Weapon,,,,,650,5175,3249,38,直近30日間の取引データなし,2026-07-21
527,95式:チョッパー Lv.3(専属),95式:乔巴 Aggressive Edition (Exclusive),銃器,Weapon,,,,,1379,5166,6499,2,直近30日間の取引データなし,2026-07-21
528,95式:チョッパー Lv.4(専属),QBZ-95: Chopper Flagship Edition (Exclusive),銃器,Weapon,,,,,2599,1524019,11698,24,直近30日間の取引データなし,2026-07-21
529,95式:チョッパー Lv.5(専属),QBZ-95: Chopper Deluxe Edition I(Exclusive),銃器,Weapon,,,,,4882,7680,9748,2,直近30日間の取引データなし,2026-07-21
530,95式:チョッパー Lv.6(専属),QBZ-95: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,8936,21525,17871,5,直近30日間の取引データなし,2026-07-21
531,95式:チョッパー Lv.7(専属),QBZ-95: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,17871,27785,32494,4,直近30日間の取引データなし,2026-07-21
532,AK14:チョッパー Lv.1(専属),AK14: Chopper Vanguard Edition (Exclusive),銃器,Weapon,192,2026-06-28,1,192,192,6547,325,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
533,AK14:チョッパー Lv.2(専属),AK14: Chopper Enjoy Edition (Exclusive),銃器,Weapon,1084,2026-07-11,2,867,1219,5327,650,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
534,AK14:チョッパー Lv.3(専属),AK14: Chopper Advanced Edition (Exclusive),銃器,Weapon,848,2026-07-10,1,848,0,0,1300,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-21
535,AK14:チョッパー Lv.4(専属),AK14: Chopper Flagship Edition (Exclusive),銃器,Weapon,,,,,5849,5849,2599,1,直近30日間の取引データなし,2026-07-21
536,AK14:チョッパー Lv.5(専属),AK14: Chopper Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,5199,0,直近30日間の取引データなし,2026-07-21
537,AK14:チョッパー Lv.6(専属),AK14: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,23763,23763,10398,1,直近30日間の取引データなし,2026-07-21
