goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3180,2026-08-06,18,3395,3490,1582052,6328,179,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6328,2026-08-06,1,6328,6328,96712,12656,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12656,2026-07-30,3,12656,12656,12656,25313,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23731,2026-08-07,3,23731,23731,23731,47462,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42715,2026-08-07,8,43180,42715,72433,85431,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,126564,2026-07-11,1,126564,126564,142385,253128,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,355962,355962,711923,3,直近30日間の取引データなし,2026-08-07
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5648,2026-08-07,37,5849,5645,1582052,8701,127,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8659,2026-08-07,53,8458,8436,150254,17403,32,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13922,2026-08-04,24,13967,13922,42477,34805,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39550,39551,22149,2,直近30日間の取引データなし,2026-08-07
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94004,94004,22149,1,直近30日間の取引データなし,2026-08-07
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1582052,1582052,15821,1,直近30日間の取引データなし,2026-08-07
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34294,64091,5379,3,直近30日間の取引データなし,2026-08-07
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14743,64091,5379,6,直近30日間の取引データなし,2026-08-07
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,791,1582052,1582,549,直近30日間の取引データなし,2026-08-07
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1582,2026-07-19,1,1582,1582,227830,3164,116,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3164,268949,6328,17,直近30日間の取引データなし,2026-08-07
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5695,22149,11391,20,直近30日間の取引データなし,2026-08-07
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11074,36973,22149,13,直近30日間の取引データなし,2026-08-07
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21358,139648,42715,2,直近30日間の取引データなし,2026-08-07
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39551,2026-07-21,1,39551,39551,321688,79103,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2414,2026-07-27,2,1300,2133,15821,316,41,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1318,2026-07-29,2,1376,1318,15821,316,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1266,2026-07-30,2,1266,1266,7910,2531,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1071,2026-08-06,14,1069,1329,1577850,1582,314,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,2346,2026-08-05,24,1687,1582,1582052,3164,87,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3164,2026-08-03,13,3164,3164,17045,6328,53,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,633,2026-08-07,3,633,633,1582052,1266,378,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2373,2026-08-06,5,2373,2373,11541,4746,54,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-07
