goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3174,2026-08-06,17,3403,3484,1579261,6317,181,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6317,2026-08-06,1,6317,6317,96542,12634,35,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12634,2026-07-30,3,12634,12634,12634,25268,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23689,2026-08-07,3,23689,23689,23689,47378,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42640,2026-08-07,6,43258,42640,72305,85280,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,126341,2026-07-11,1,126341,126341,142133,252682,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,355334,2026-08-08,1,355334,355334,355334,710667,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5638,2026-08-09,38,5831,5635,1579261,8686,126,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8258,2026-08-08,53,8409,8160,149989,17372,40,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13897,2026-08-04,23,13945,13897,42402,34744,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39480,39482,22110,2,直近30日間の取引データなし,2026-08-09
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,93838,93838,22110,1,直近30日間の取引データなし,2026-08-09
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17489,2026-08-09,1,17489,1579261,1579261,19237,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34234,63977,5369,3,直近30日間の取引データなし,2026-08-09
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14720,63977,5369,6,直近30日間の取引データなし,2026-08-09
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,790,1579261,1579,549,直近30日間の取引データなし,2026-08-09
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1579,2026-07-19,1,1579,1579,227428,3159,116,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3159,268474,6317,17,直近30日間の取引データなし,2026-08-09
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5685,22110,11371,20,直近30日間の取引データなし,2026-08-09
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11055,36907,22110,13,直近30日間の取引データなし,2026-08-09
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21320,139401,42640,2,直近30日間の取引データなし,2026-08-09
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39482,2026-07-21,1,39482,39482,321121,78963,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2410,2026-07-27,2,1298,1922,15793,316,44,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1316,2026-07-29,2,1373,1316,15793,316,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1263,2026-07-30,2,1263,1263,7896,2527,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-09
