goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,4427,2026-07-31,18,3397,4429,1583471,6334,178,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,6334,96799,12668,33,直近30日間の取引データなし,2026-08-02
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12668,2026-07-30,3,12668,12668,12668,25336,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23752,2026-07-17,1,23752,23752,23752,47504,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42754,2026-08-02,6,43373,42754,72498,85507,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,126678,2026-07-11,1,126678,126678,142512,253355,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,356281,356281,712562,3,直近30日間の取引データなし,2026-08-02
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5955,2026-08-02,38,5968,5859,1583471,8709,126,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8886,2026-08-02,54,8684,8788,150389,17418,31,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,13935,2026-08-02,26,14437,13935,42515,34836,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,39585,39587,22169,2,直近30日間の取引データなし,2026-08-02
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94088,94088,22169,1,直近30日間の取引データなし,2026-08-02
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1583471,1583471,15835,1,直近30日間の取引データなし,2026-08-02
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34325,64148,5384,3,直近30日間の取引データなし,2026-08-02
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,22566,64148,5384,5,直近30日間の取引データなし,2026-08-02
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,792,1583471,1583,552,直近30日間の取引データなし,2026-08-02
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1583,2026-07-19,1,1583,1583,228034,3167,115,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3167,269190,6334,17,直近30日間の取引データなし,2026-08-02
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5700,22169,11401,20,直近30日間の取引データなし,2026-08-02
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11084,37006,22169,13,直近30日間の取引データなし,2026-08-02
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21377,139773,42754,2,直近30日間の取引データなし,2026-08-02
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,39587,2026-07-21,1,39587,39587,321977,79174,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2416,2026-07-27,2,1302,2389,15835,1023,41,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1319,2026-07-29,2,1377,1319,15835,1450,27,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,1267,2026-07-30,2,1267,1267,7917,2534,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,792,2026-08-02,12,1094,1074,1579265,1583,314,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1781,2026-07-28,25,1627,1758,1583471,3167,86,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3167,2026-08-01,13,3167,3167,17060,6334,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,633,2026-07-30,2,633,633,1583471,1267,380,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2375,2026-08-02,6,2375,2375,11551,4750,54,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,811,2026-08-02,6,1060,1134,633388,1583,193,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2706,2026-08-02,11,2475,2123,12828,3167,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-02
