goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3248,2026-07-17,19,3679,3248,1623922,6496,179,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6496,2026-06-23,2,6496,6496,99272,12991,36,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12991,2026-07-17,2,12991,12991,25983,25983,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,24359,2026-07-17,2,24359,24359,24359,48718,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,43846,2026-07-09,3,43846,43846,74350,87692,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,129914,2026-07-11,1,129914,146153,146153,259828,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,,,,,365383,365383,730765,3,直近30日間の取引データなし,2026-07-19
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,5893,2026-07-19,37,6340,6210,1623922,8932,115,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8345,2026-07-19,53,9100,8638,154230,17863,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14424,2026-07-19,27,14787,14291,43601,35726,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,24563,40598,22735,3,直近30日間の取引データなし,2026-07-19
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,96492,96492,22735,1,直近30日間の取引データなし,2026-07-19
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,1623922,1623922,16239,1,直近30日間の取引データなし,2026-07-19
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,35202,65787,5521,3,直近30日間の取引データなし,2026-07-19
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,,,,,14737,65787,5521,6,直近30日間の取引データなし,2026-07-19
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,812,1623922,1624,550,直近30日間の取引データなし,2026-07-19
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1624,2026-07-19,1,1624,1624,233859,3248,113,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3248,276067,6496,18,直近30日間の取引データなし,2026-07-19
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5846,22735,11692,22,直近30日間の取引データなし,2026-07-19
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,,,,,11367,37951,22735,12,直近30日間の取引データなし,2026-07-19
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21923,143344,43846,2,直近30日間の取引データなし,2026-07-19
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,40598,2026-06-25,1,40598,40598,330202,81196,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,2670,2026-06-23,3,2265,2527,16239,325,40,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1471,2026-07-18,3,1693,1455,16239,1619,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1299,8120,2598,29,直近30日間の取引データなし,2026-07-19
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,1263,2026-07-18,11,1148,1340,1619609,1624,318,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1624,2026-07-19,28,1712,1624,1623922,3248,85,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3248,2026-07-15,16,3248,3248,17496,6496,59,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,,,,,650,1623922,1299,379,直近30日間の取引データなし,2026-07-19
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2436,2026-07-12,7,2436,2436,11847,4872,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1509,2026-07-19,6,1205,1517,649569,1660,193,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2290,2026-07-19,13,2273,2969,13155,3248,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3423,2026-07-18,47,3410,3686,21707,6496,67,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6496,2026-07-19,20,6496,6496,31389,12991,107,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,814,2026-07-13,1,814,812,6449,1624,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1624,2026-06-24,1,1624,1624,4268,3248,17,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3248,2026-07-13,8,3294,3248,324784,6496,11,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1624,2026-07-13,5,2481,1626,148665,3248,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3248,2026-07-02,1,3248,4833,17865,6496,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6496,2026-07-17,26,6628,6496,15536,12991,14,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,1942,2026-07-16,4,3006,3816,6289,2273,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6411,2026-07-13,6,5375,6496,9126,7051,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,9995,2026-07-18,37,9857,9701,10698,11395,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,,,,,1624,8953,3248,42,直近30日間の取引データなし,2026-07-19
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3248,2026-07-07,2,3248,3248,12991,6496,11,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,490,2026-06-28,1,490,796,6031,812,26,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,580,2026-07-19,2,776,1054,2689,1624,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,1760,2026-07-06,4,1512,3248,4872,3248,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,,,,,969,4258,812,10,直近30日間の取引データなし,2026-07-19
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,2923,2026-06-29,1,2923,3880,4480,1624,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,6496,7308,3248,6,直近30日間の取引データなし,2026-07-19
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,177,2026-07-18,3,431,680,4951,812,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,,,,,1851,11596,1624,14,直近30日間の取引データなし,2026-07-19
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,3548,2026-07-07,1,3548,3493,31412,3248,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,10200,2026-07-14,13,9040,11142,11708,10263,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,13100,2026-07-19,55,14158,13316,31452,15398,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,3883,2026-07-19,37,4521,3691,10601,4942,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,4854,2026-07-16,18,3471,3469,11611,4653,23,※価格トレンドAPI(日次データ)に基づく近似値,2026-07-19
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1142,2923,2923,6,直近30日間の取引データなし,2026-07-19
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3555,3555,5197,1,直近30日間の取引データなし,2026-07-19
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,10068,0,直近30日間の取引データなし,2026-07-19
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7308,19487,19487,3,直近30日間の取引データなし,2026-07-19
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,32478,0,直近30日間の取引データなし,2026-07-19
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,16239,16239,43846,1,直近30日間の取引データなし,2026-07-19
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,19487,19487,51966,4,直近30日間の取引データなし,2026-07-19
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,9094,32478,22735,2,直近30日間の取引データなし,2026-07-19
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,22735,0,直近30日間の取引データなし,2026-07-19
