goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
55,M4A1:全機待機 先鋒版(専属),M4A1: Golden Grandeur Vanguard Edition (Exclusive),銃器,Weapon,3858,2026-09-02,14,3494,4182,1590888,6364,179,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
56,M4A1:全機待機 豪華版(専属),M4A1: Golden Grandeur Enjoy Edition (Exclusive),銃器,Weapon,6364,2026-08-30,3,6364,6364,97253,12727,30,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
57,M4A1:全機待機 進化版(専属),M4A1: Golden Grandeur Advanced Edition (Exclusive),銃器,Weapon,12727,2026-09-02,4,12727,12727,12727,25454,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
58,M4A1:全機待機 旗艦版(専属),M4A1: Golden Grandeur Flagship Edition (Exclusive),銃器,Weapon,23863,2026-08-31,7,24091,23863,23863,47727,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
59,M4A1:全機待機 豪華版Ⅰ(専属),M4A1: Golden Grandeur Deluxe Edition I (Exclusive),銃器,Weapon,42954,2026-08-22,4,42954,42954,47093,85908,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
60,M4A1:全機待機 豪華版Ⅱ(専属),M4A1: Golden Grandeur Deluxe Edition II (Exclusive),銃器,Weapon,127271,2026-08-11,1,127271,127271,143180,254542,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
61,M4A1:全機待機 豪華版Ⅲ(専属),M4A1: Golden Grandeur Deluxe Edition III (Exclusive),銃器,Weapon,357950,2026-08-11,2,357950,357950,357950,715899,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
62,95式:不知火舞 先鋒版(専属),QBZ-95: Mai Shiranui Vanguard Edition (Exclusive),銃器,Weapon,6286,2026-09-03,39,5874,6184,1590888,8750,129,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
63,95式:不知火舞 豪華版(専属),QBZ-95: Mai Shiranui Enjoy Edition (Exclusive),銃器,Weapon,8678,2026-09-03,54,8383,8575,151093,17500,31,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
64,95式:不知火舞 旗艦版(専属),QBZ-95: Mai Shiranui Flagship Edition (Exclusive),銃器,Weapon,14000,2026-09-03,19,14000,14000,42714,35000,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,21436,39772,22272,3,直近30日間の取引データなし,2026-09-03
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,94529,94529,22272,1,直近30日間の取引データなし,2026-09-03
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,17617,2026-08-09,1,17617,318018,1590888,15909,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34486,64448,5409,3,直近30日間の取引データなし,2026-09-03
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14690,2026-08-26,1,14690,22672,64448,5409,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,,,,,795,1590888,1591,551,直近30日間の取引データなし,2026-09-03
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1591,2026-08-22,1,1591,1591,229102,3182,117,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3182,270451,6364,17,直近30日間の取引データなし,2026-09-03
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,5727,2026-08-15,1,5727,5727,22272,11454,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,11136,2026-08-24,1,11136,11136,37179,22272,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21477,140428,42954,2,直近30日間の取引データなし,2026-09-03
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,,,,,39772,323485,79544,21,直近30日間の取引データなし,2026-09-03
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,1457,2026-09-03,1,1457,1459,15909,1602,46,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1332,2026-09-03,3,1338,1357,15909,1465,24,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1273,7954,2545,26,直近30日間の取引データなし,2026-09-03
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,795,2026-08-30,11,1092,1262,1586662,1591,319,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,2146,2026-09-03,28,1912,2463,1590888,3182,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3182,2026-09-03,19,3182,3182,17140,6364,45,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,636,2026-08-07,1,636,636,1590888,1273,381,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2386,2026-09-02,9,2414,2386,11606,4773,59,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,795,2026-08-27,5,1067,795,636355,1591,195,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,1898,2026-08-28,7,2599,2827,12888,3182,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,3783,2026-09-03,53,3449,3823,21265,6364,60,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6364,2026-09-03,20,6364,6364,30750,12727,89,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,795,2026-08-17,1,795,795,6317,1591,54,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1713,2026-08-12,1,1713,1901,4181,3182,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3182,2026-08-21,3,3182,3627,318178,6364,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1737,2026-08-07,1,1737,1591,145641,3182,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,4798,2026-08-11,1,4798,4886,17501,6364,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6364,2026-09-03,28,6364,6364,15220,12727,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,4295,2026-08-30,3,3373,4614,6162,4725,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6364,2026-08-16,1,6364,6267,8941,3977,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,10005,2026-09-03,33,9277,13013,13013,10664,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1591,2026-08-07,1,1591,1591,8771,3182,43,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3182,2026-08-25,2,3182,3182,12727,6364,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,780,2026-08-07,1,780,780,5909,795,25,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,1018,2026-08-18,2,803,1032,2635,1591,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,,,,,1160,6364,3182,4,直近30日間の取引データなし,2026-09-03
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,795,2026-08-14,1,795,2151,4171,795,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1454,2026-08-12,1,1454,2514,4389,1591,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,6364,2026-08-24,2,4626,6523,7318,3182,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,667,2026-08-08,1,667,787,4851,795,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,1798,2026-09-02,1,1798,1814,11361,1977,14,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,4773,2026-09-01,2,3114,7954,30773,5250,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,7523,2026-09-02,4,6209,0,0,8274,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,10040,2026-09-03,41,9421,12266,30812,12727,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,4324,2026-09-02,26,3914,3557,10385,4186,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,1939,2026-08-27,4,2559,4286,159089,1591,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1118,2864,2864,6,直近30日間の取引データなし,2026-09-03
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3482,3482,5091,1,直近30日間の取引データなし,2026-09-03
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9864,0,直近30日間の取引データなし,2026-09-03
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,7159,2026-08-21,1,7159,17960,19091,19091,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31818,0,直近30日間の取引データなし,2026-09-03
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42954,0,直近30日間の取引データなし,2026-09-03
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,19091,19091,50908,3,直近30日間の取引データなし,2026-09-03
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,8909,31818,22272,2,直近30日間の取引データなし,2026-09-03
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,22272,0,直近30日間の取引データなし,2026-09-03
525,95式:チョッパー Lv.1(専属),QBZ-95: Chopper Pioneer Edition (Exclusive),銃器,Weapon,,,,,318,3726,1591,83,直近30日間の取引データなし,2026-09-03
526,95式:チョッパー Lv.2(専属),QBZ-95: Chopper Enjoyment Edition (Exclusive),銃器,Weapon,636,2026-08-07,1,636,636,5067,3182,39,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
527,95式:チョッパー Lv.3(専属),95式:乔巴 Aggressive Edition (Exclusive),銃器,Weapon,,,,,4221,5059,6364,3,直近30日間の取引データなし,2026-09-03
528,95式:チョッパー Lv.4(専属),QBZ-95: Chopper Flagship Edition (Exclusive),銃器,Weapon,2545,2026-08-30,2,2545,2545,1492319,11454,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
529,95式:チョッパー Lv.5(専属),QBZ-95: Chopper Deluxe Edition I(Exclusive),銃器,Weapon,,,,,4781,7520,9545,2,直近30日間の取引データなし,2026-09-03
530,95式:チョッパー Lv.6(専属),QBZ-95: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,8750,21078,17500,5,直近30日間の取引データなし,2026-09-03
531,95式:チョッパー Lv.7(専属),QBZ-95: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,17500,27207,31818,4,直近30日間の取引データなし,2026-09-03
532,AK14:チョッパー Lv.1(専属),AK14: Chopper Vanguard Edition (Exclusive),銃器,Weapon,159,2026-08-30,2,229,302,6411,318,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-03
533,AK14:チョッパー Lv.2(専属),AK14: Chopper Enjoy Edition (Exclusive),銃器,Weapon,,,,,1193,5217,636,7,直近30日間の取引データなし,2026-09-03
